anonID,birthdate,edad,routeDate,month,day,year,region,gender,areaWealthLevel,badWeather,weatherRestrictions,region-gender-areaWealthLevel-badWeather-weatherRestrictions,areaPopulation,routeTotalDistance,numberOfShops,marketShare,avgAreaBenefits,timeFromAvg,advertising,employeeLYScore,employeeTenure,employeePrevComps,success
OOTB1516,19/03/1978,44,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,26,26,19,59,23,-1,3,4,2,2,1
CMQB7404,04/11/1962,59,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,10,22,27,68,20,0,2,4,3,2,-1
WAOS5152,04/12/1966,55,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,23,23,53,15,1,0,2,3,2,1
NPOC6239,01/01/1970,52,05/12/2020,12,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,24,24,25,63,15,1,1,3,3,2,1
RRRL5326,17/10/1962,59,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,47,25,23,83,17,0,3,3,3,2,1
CELX1154,07/04/1969,53,21/05/2020,5,21,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,49,23,25,43,23,0,3,3,0,1,1
MLGP7381,19/07/1971,50,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,67,26,28,78,15,0,3,3,0,1,1
SLNG3809,03/08/1974,47,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,26,27,48,16,0,3,3,3,1,1
LEHU3510,25/04/1967,55,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,26,26,24,16,0,1,2,2,1,1
IUYP7349,23/09/1964,57,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,40,23,27,64,24,0,3,4,3,2,1
SYGF6149,23/05/1960,62,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,69,26,23,66,16,0,3,5,3,2,1
ECSE6894,01/03/1971,51,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,34,26,21,57,21,1,3,4,2,2,1
BQZW9976,01/12/1986,35,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,8,23,25,71,12,0,1,3,2,2,-1
XAMZ1271,09/03/1971,51,13/05/2020,5,13,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,26,25,23,57,28,0,3,3,1,2,1
RZLB1145,30/11/1967,54,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,38,22,27,81,11,0,0,3,0,1,0
CLWV4548,01/03/1976,46,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,30,23,25,64,53,0,3,4,3,3,1
WJTM8928,07/11/1961,60,14/05/2020,5,14,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,21,24,23,93,17,0,3,4,1,1,1
ZLAY1516,14/12/1979,42,20/05/2020,5,20,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,28,22,29,67,20,-1,2,3,3,1,1
PQWT8634,07/09/1980,41,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,14,26,24,57,16,1,0,2,2,2,1
KORH9740,09/12/1973,48,13/05/2020,5,13,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,35,28,26,50,15,1,2,3,3,2,1
PADY8338,11/11/1989,32,,nan,nan,nan,Europe,M,NA,No,No,Europe-M-NA-No-No,10,25,28,57,13,0,0,1,1,1,1
EWQA7467,27/11/1984,37,15/05/2020,5,15,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,5,26,23,76,31,1,2,4,2,2,1
ETUO2450,25/06/1976,46,19/05/2020,5,19,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,16,24,27,74,12,0,0,2,3,1,1
MRUQ5202,24/03/1980,42,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,7,30,24,72,12,0,2,4,2,1,-1
DUHU4319,17/11/1972,49,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,53,21,27,82,19,0,3,4,3,2,1
OQDV5523,07/03/1960,62,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,21,24,27,72,21,-1,3,3,1,2,1
EBAE5203,16/07/1983,38,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,72,29,23,40,23,-1,3,5,2,1,1
AWEO5143,11/09/1969,52,,nan,nan,nan,Europe,M,Mid,Yes,No,Europe-M-Mid-Yes-Yes,54,26,26,47,18,-1,2,4,2,2,1
YXSU1591,31/01/1967,55,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,51,29,27,62,20,1,2,4,3,1,1
UGIA9103,27/03/1969,53,14/05/2020,5,14,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,42,22,30,68,8,0,1,3,1,1,1
EYLV2273,26/04/1986,36,19/05/2020,5,19,"2,020",AMESA,M,Mid,Yes,No,AMESA-M-Mid-Yes-Yes,5,27,23,74,18,0,1,3,1,1,1
VCUL8167,15/07/1975,46,13/05/2020,5,13,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,59,28,28,60,16,0,3,4,3,1,1
CUIQ1965,04/04/1966,56,18/05/2020,5,18,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,66,22,23,79,21,0,3,5,3,2,1
QIJE2408,23/09/1968,53,18/05/2020,5,18,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,45,33,28,80,18,0,3,4,1,1,1
UUOG3474,26/07/1985,36,21/05/2020,5,21,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,39,23,28,60,14,0,1,3,1,1,-1
VNEP7735,22/07/1986,35,22/05/2020,5,22,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,56,25,23,98,21,0,3,5,2,2,1
ULYB2930,18/02/1966,56,13/05/2020,5,13,"2,020",LATAM,F,High,No,No,LATAM-F-High-No-No,17,22,26,64,16,0,2,3,0,1,1
EAIE4286,08/04/1986,36,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,8,25,23,63,31,0,3,3,2,2,1
AMHJ6865,24/01/1982,40,05/12/2020,12,5,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,85,22,22,68,17,1,3,5,3,2,1
LKSC6681,19/10/1964,57,14/05/2020,5,14,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,55,28,24,44,19,0,2,4,3,2,1
KVXY8795,19/10/1966,55,14/05/2020,5,14,"2,020",NA,M,High,Yes,No,NA-M-High-Yes-Yes,4,25,23,62,19,0,2,3,1,1,1
RWWL9917,23/12/1974,47,13/05/2020,5,13,"2,020",NA,F,High,No,No,NA-F-High-No-No,63,25,22,94,22,-1,3,5,1,2,1
MSZC6044,27/07/1986,35,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,21,35,25,57,16,0,3,3,2,2,1
MBIR4070,26/10/1977,44,22/05/2020,5,22,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,20,25,21,57,25,0,2,4,3,2,1
CUPF2507,10/10/1965,56,19/05/2020,5,19,"2,020",LATAM,F,NA,No,No,LATAM-F-NA-No-No,58,24,23,75,12,0,1,4,3,2,1
OLEE1227,12/07/1972,50,21/05/2020,5,21,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,18,29,26,80,12,0,2,3,2,1,-1
DHPT7020,19/10/1982,39,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,34,21,27,58,21,-1,3,4,2,2,1
SZBB4583,19/11/1976,45,22/05/2020,5,22,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,5,24,23,25,16,0,1,3,0,1,1
VKDB9082,13/01/1970,52,20/05/2020,5,20,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,29,24,23,68,15,-1,3,4,1,1,1
BGLF6222,05/01/1986,36,05/12/2020,12,5,"2,020",NA,M,Low,Yes,No,NA-M-Low-Yes-Yes,7,21,26,84,17,-1,3,4,2,3,1
LXYQ6135,17/02/1970,52,21/05/2020,5,21,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,44,22,24,46,16,0,1,3,1,1,1
QGYT2043,13/11/1989,32,,nan,nan,nan,LATAM,M,Low,No,No,LATAM-M-Low-No-No,14,26,28,63,10,0,1,3,2,1,1
PCKH4770,31/01/1983,39,22/05/2020,5,22,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,66,28,24,60,26,0,3,5,3,1,1
YZXW3523,24/10/1983,38,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,6,22,26,93,14,-1,0,2,2,1,1
OOJI3385,21/04/1963,59,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,64,24,29,57,23,0,3,5,1,0,1
SHCZ6877,10/11/1972,49,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,54,23,27,67,20,0,3,5,3,2,1
EDSA8944,24/06/1987,35,13/05/2020,5,13,"2,020",NA,M,High,No,No,NA-M-High-No-No,8,23,23,75,21,0,2,3,1,2,-1
FZEE8818,29/12/1978,43,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,20,23,24,71,14,1,0,1,2,2,-1
DVBO3483,05/12/1980,41,,nan,nan,nan,LATAM,M,Low,No,No,LATAM-M-Low-No-No,5,24,23,93,21,0,3,3,2,1,1
EQPI4586,15/07/1987,34,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,22,27,48,14,0,3,3,2,0,1
RVKF3686,03/06/1984,38,22/05/2020,5,22,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,18,22,23,100,18,0,3,3,3,2,1
DYJR5336,23/06/1977,45,05/11/2020,11,5,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,24,23,22,80,17,-1,3,4,2,2,1
GUHS5935,14/07/1969,53,21/05/2020,5,21,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,20,25,23,49,20,0,2,3,3,2,1
YAOB6931,07/08/1960,61,18/05/2020,5,18,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,31,24,23,82,15,1,2,4,2,1,1
PSQX5531,08/10/1975,46,14/05/2020,5,14,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,32,26,20,61,10,0,1,3,2,2,1
OBDF8871,16/04/1976,46,14/05/2020,5,14,"2,020",NA,M,Low,Yes,No,NA-M-Low-Yes-Yes,7,25,24,64,15,0,3,3,3,3,1
JAIZ3278,04/11/1971,50,22/05/2020,5,22,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,18,20,25,67,16,0,1,3,2,1,1
DHPK5499,28/07/1963,58,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,66,23,24,61,23,0,3,5,2,1,1
ZBYX8367,26/09/1978,43,18/05/2020,5,18,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,31,27,25,38,17,1,1,3,2,2,-1
AUDJ8508,26/04/1984,38,,nan,nan,nan,NA,F,Low,No,No,NA-F-Low-No-No,36,23,28,56,18,0,2,3,3,2,1
JLFE5233,15/01/1963,59,19/05/2020,5,19,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,18,22,56,20,0,3,3,2,2,1
MAJJ1190,12/12/1980,41,05/12/2020,12,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,17,24,23,79,18,0,1,4,2,1,1
FDAU6508,24/07/1983,38,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,7,24,28,46,23,0,1,3,3,2,1
XDAD1621,18/02/1976,46,13/05/2020,5,13,"2,020",Europe,M,Low,Yes,No,Europe-M-Low-Yes-Yes,5,24,27,76,15,1,1,3,3,2,0
RSXV7705,23/04/1969,53,14/05/2020,5,14,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,35,22,22,70,19,0,3,4,2,1,1
PUTX2419,10/08/1980,41,19/05/2020,5,19,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,25,28,88,18,0,2,3,2,2,0
KZFB1104,12/08/1989,32,14/05/2020,5,14,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,37,24,21,72,18,0,2,4,2,2,1
BROE1428,28/03/1961,61,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,4,23,24,56,15,0,1,3,2,1,1
TIKC2792,25/04/1981,41,05/11/2020,11,5,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,14,27,29,60,12,0,1,3,1,1,1
CLHW9800,16/11/1988,33,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,56,24,27,76,22,0,3,4,2,2,-1
RURI1665,17/11/1964,57,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,13,26,26,61,15,1,0,2,3,3,1
IEOX7933,25/10/1976,45,,nan,nan,nan,APAC,M,Low,No,No,APAC-M-Low-No-No,9,24,24,37,14,-1,0,3,2,2,1
MDNV2221,11/01/1981,41,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,32,20,24,67,19,0,3,4,2,1,1
DMFR7225,06/03/1965,57,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,6,21,22,30,24,0,3,3,3,1,1
SOHN4481,22/08/1974,47,22/05/2020,5,22,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,56,29,27,75,24,0,3,5,1,1,1
JXCZ8590,01/03/1960,62,05/12/2020,12,5,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,92,26,26,93,20,0,3,5,2,1,1
VLTX3407,17/11/1970,51,,nan,nan,nan,NA,M,NA,No,No,NA-M-NA-No-No,5,18,27,81,20,0,1,3,1,1,1
FQSS3294,24/09/1971,50,15/05/2020,5,15,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,25,20,24,80,17,1,3,3,1,2,1
AMWR4255,24/05/1980,42,18/05/2020,5,18,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,3,16,28,77,16,0,3,3,2,2,1
XQFZ3612,17/09/1976,45,,nan,nan,nan,APAC,M,High,No,No,APAC-M-High-No-No,50,27,25,90,21,0,3,4,3,2,1
LFDF3631,12/09/1968,53,19/05/2020,5,19,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,55,23,22,74,19,-1,2,4,3,2,-1
SYSQ2437,08/07/1976,46,,nan,nan,nan,APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,60,24,24,92,21,0,3,3,0,0,1
HQEI5885,21/06/1964,58,15/05/2020,5,15,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,5,24,26,78,8,0,0,1,3,2,0
YHPH8621,16/06/1976,46,15/05/2020,5,15,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,8,24,22,66,13,0,0,2,3,2,1
DIRJ3582,31/01/1989,33,19/05/2020,5,19,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,24,22,27,96,13,0,2,3,2,1,1
MNTT5451,02/12/1968,53,22/05/2020,5,22,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,53,18,27,71,17,0,3,4,2,1,1
HNDR2615,21/05/1988,34,05/12/2020,12,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,28,24,26,78,17,0,0,4,1,1,0
BWXM8570,30/04/1960,62,14/05/2020,5,14,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,7,22,29,80,16,0,0,2,2,1,1
IENO6672,05/05/1984,38,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,6,24,26,66,18,0,2,3,2,2,1
BUUL9742,30/06/1980,42,19/05/2020,5,19,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,5,27,26,62,18,0,2,3,1,1,1
PALL3363,16/10/1981,40,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,3,23,28,90,16,0,3,3,2,2,1
VGJT9672,17/10/1973,48,05/11/2020,11,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,21,25,27,71,19,0,1,3,1,2,-1
OHYF4387,30/04/1961,61,14/05/2020,5,14,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,42,25,25,38,14,1,0,3,3,2,1
OHMR7533,16/02/1966,56,18/05/2020,5,18,"2,020",AMESA,M,NA,No,No,AMESA-M-NA-No-No,24,31,28,75,15,0,0,1,3,2,0
BTSM7048,17/01/1970,52,13/05/2020,5,13,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,29,29,26,89,26,0,2,4,2,2,1
AHIV2894,02/03/1974,48,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,16,30,22,52,24,1,1,3,3,2,1
GZAV6530,15/12/1979,42,05/11/2020,11,5,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,7,21,22,83,18,0,2,3,3,2,1
UDWM2183,10/12/1972,49,20/05/2020,5,20,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,62,30,26,87,17,0,3,5,2,2,1
YAKA2860,15/03/1979,43,22/05/2020,5,22,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,27,25,28,89,12,0,0,3,2,2,1
JVLF7879,29/04/1964,58,05/11/2020,11,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,43,28,22,50,23,0,3,4,2,2,1
EPJJ5663,12/05/1964,58,19/05/2020,5,19,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,59,26,22,84,26,-1,3,4,2,1,1
NJON2236,10/11/1980,41,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,42,26,26,54,23,0,3,5,2,2,1
DOQC8648,12/07/1964,58,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,33,25,24,72,14,0,0,3,3,2,-1
SPRW8109,12/03/1973,49,,nan,nan,nan,APAC,M,High,No,No,APAC-M-High-No-No,83,28,26,52,23,0,3,5,2,1,1
AGXC7467,07/12/1961,60,13/05/2020,5,13,"2,020",APAC,F,High,No,No,APAC-F-High-No-No,32,23,22,54,20,0,2,4,2,1,1
RUIT6933,12/03/1979,43,21/05/2020,5,21,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,6,29,25,64,19,0,1,3,1,2,1
NUFR3606,29/05/1966,56,20/05/2020,5,20,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,10,29,22,57,20,0,2,3,2,1,1
AMPD6010,28/08/1973,48,22/05/2020,5,22,"2,020",LATAM,M,Mid,Yes,No,LATAM-M-Mid-Yes-Yes,8,23,24,63,19,-1,2,3,2,2,1
JBIG4476,25/12/1960,61,05/12/2020,12,5,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,25,22,26,73,17,0,0,2,2,1,1
UIAA4531,26/11/1972,49,20/05/2020,5,20,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,28,17,23,53,17,-1,2,3,0,1,1
QACF8950,07/05/1982,40,18/05/2020,5,18,"2,020",NA,M,Low,Yes,No,NA-M-Low-Yes-Yes,22,23,29,49,16,0,3,3,2,2,1
XVWA8392,07/08/1963,58,18/05/2020,5,18,"2,020",APAC,F,Mid,No,No,APAC-F-Mid-No-No,44,27,22,59,71,0,3,4,3,2,1
LNYQ6631,12/01/1985,37,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,13,21,23,90,16,0,1,3,0,1,1
MOZN2425,07/02/1976,46,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,27,22,27,68,22,0,3,3,3,2,-1
CVIG4804,20/04/1982,40,21/05/2020,5,21,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,18,24,24,71,17,1,1,3,1,2,1
JCER4480,25/06/1960,62,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,19,25,79,10,0,2,3,2,2,1
XVTN7361,13/06/1974,48,13/05/2020,5,13,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,24,17,26,53,14,0,2,3,3,2,1
SPIT8100,27/09/1972,49,15/05/2020,5,15,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,40,23,28,66,16,0,2,3,2,1,1
QETG8935,01/05/1965,57,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,44,26,21,57,15,0,2,4,2,1,1
WQJY2203,17/05/1972,50,13/05/2020,5,13,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,32,27,20,61,10,0,1,3,3,2,1
FYNR8641,21/12/1965,56,19/05/2020,5,19,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,25,24,26,55,15,0,2,3,3,2,1
TIND1197,30/10/1969,52,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,10,23,24,62,21,0,0,2,3,2,1
AXUA2375,30/07/1967,54,15/05/2020,5,15,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,52,36,22,94,16,0,3,4,3,1,1
BWOG2067,25/03/1984,38,,nan,nan,nan,NA,M,NA,No,No,NA-M-NA-No-No,8,23,25,76,14,0,1,3,2,2,1
NXJT4524,15/05/1969,53,18/05/2020,5,18,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,17,31,22,51,18,0,0,3,3,1,-1
OVHT2826,06/11/1971,50,21/05/2020,5,21,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,27,23,66,11,0,2,3,2,1,1
SMYG4601,08/07/1982,40,05/11/2020,11,5,"2,020",AMESA,M,Low,Yes,No,AMESA-M-Low-Yes-Yes,5,23,27,60,12,0,2,3,2,3,1
JVWR5582,28/02/1970,52,20/05/2020,5,20,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,55,26,21,94,90,0,3,5,3,2,1
SXZY5921,23/01/1978,44,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,25,20,22,56,26,0,3,3,2,2,1
QPEN9922,26/08/1983,38,15/05/2020,5,15,"2,020",NA,F,Mid,Yes,No,NA-F-Mid-Yes-Yes,35,24,26,77,19,0,3,4,2,2,1
OQCI8720,13/02/1975,47,13/05/2020,5,13,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,8,30,23,66,15,0,2,3,3,2,1
ONLI9621,05/06/1974,48,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,58,23,24,62,24,0,3,5,2,1,0
WZMW2371,24/03/1980,42,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,2,27,23,74,17,0,2,3,2,1,1
JKMY7702,28/04/1967,55,22/05/2020,5,22,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,6,28,28,62,19,0,1,3,2,1,1
KMRG8188,19/06/1979,43,13/05/2020,5,13,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,40,35,27,79,16,0,3,5,2,1,1
QGVP1343,10/08/1975,46,05/12/2020,12,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,5,24,23,47,20,-1,3,3,1,1,-1
JLJG4583,14/06/1975,47,05/11/2020,11,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,23,27,28,64,17,1,2,3,3,3,1
ZWZN7831,20/06/1974,48,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,25,24,100,19,0,2,3,2,2,1
HWTL9865,22/02/1988,34,18/05/2020,5,18,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,62,26,27,46,17,0,3,5,1,1,1
JCMI7541,21/09/1962,59,19/05/2020,5,19,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,30,29,27,100,19,0,3,4,3,1,1
KSQG3538,12/09/1989,32,,nan,nan,nan,APAC,M,NA,No,No,APAC-M-NA-No-No,22,23,25,57,19,0,2,3,2,1,1
MMGE4014,10/12/1965,56,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,51,23,27,64,22,0,3,4,2,1,1
FKLB6973,18/01/1985,37,14/05/2020,5,14,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,34,28,25,64,21,0,3,4,2,2,1
ZXXK3102,20/09/1962,59,05/11/2020,11,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,15,23,29,47,24,0,3,3,3,1,1
HYXS6690,11/07/1968,54,05/11/2020,11,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,3,24,23,48,21,0,2,3,3,1,1
RAOK3014,31/03/1960,62,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,60,24,23,74,18,0,3,5,2,1,1
QOYS9783,30/09/1989,32,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,41,21,26,94,15,0,2,3,2,0,-1
SMYY2281,04/05/1963,59,18/05/2020,5,18,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,6,27,29,80,18,0,0,3,3,1,1
JFFB4265,14/03/1985,37,14/05/2020,5,14,"2,020",LATAM,M,High,Yes,No,LATAM-M-High-Yes-Yes,8,25,26,76,18,0,0,2,1,2,1
IXON4491,30/01/1963,59,,nan,nan,nan,APAC,F,Mid,No,No,APAC-F-Mid-No-No,49,22,26,77,22,0,2,4,2,1,1
WRFY6679,26/07/1983,38,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,49,31,27,31,19,0,3,4,2,1,1
INXM7132,20/02/1981,41,15/05/2020,5,15,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,76,24,21,72,28,0,3,5,2,2,1
VKHZ5763,28/09/1960,61,,nan,nan,nan,AMESA,M,NA,No,No,AMESA-M-NA-No-No,37,24,25,53,21,0,3,4,2,1,1
VXRS8393,01/04/1975,47,13/05/2020,5,13,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,8,22,25,75,18,0,2,4,2,2,1
UFCO3299,02/12/1973,48,,nan,nan,nan,AMESA,M,Mid,Yes,Yes,AMESA-M-Mid-Yes-Yes,40,26,26,100,23,0,3,4,3,2,1
TMEQ9561,28/12/1971,50,20/05/2020,5,20,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,29,26,22,40,19,0,2,4,3,1,1
ZCUD6565,04/06/1970,52,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,23,30,22,86,19,0,0,3,3,3,1
DATY5655,26/10/1963,58,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,25,23,26,71,20,0,2,3,3,1,-1
DJEU2567,23/10/1987,34,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,25,16,27,58,20,0,3,3,2,1,-1
GNZF5531,12/10/1973,48,15/05/2020,5,15,"2,020",Europe,F,High,No,No,Europe-F-High-No-No,6,20,22,57,23,0,3,3,3,2,1
PMAD4264,05/09/1960,61,21/05/2020,5,21,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,5,26,26,78,25,0,3,3,3,1,1
DIPY7643,03/06/1984,38,21/05/2020,5,21,"2,020",AMESA,M,NA,No,No,AMESA-M-NA-No-No,8,33,23,69,21,0,1,3,2,2,1
