,anonID,success_real,success_pred
4041,ZMPB7953,1,1
4042,EVRE1903,0,1
4043,JMPM3586,1,1
4044,FJAI1930,1,1
4045,LVNV1690,1,1
4046,GRPM9818,1,1
4047,SQYC5500,1,1
4048,PCCR6358,1,1
4049,QSEO5497,1,1
4050,TVGQ9938,1,1
4051,XJUV6879,1,1
4052,DJMO5653,1,1
4053,JOTP6061,1,1
4054,QQFF1108,1,1
4055,ZIRD4502,1,1
4056,UVBO7493,1,1
4057,LGOA1658,1,1
4058,EDRD5833,0,1
4059,GBYS4461,1,1
4060,QOPF9676,1,1
4061,BXFK9997,1,1
4062,HZAD6735,1,1
4063,LZYJ3940,1,1
4064,MRNY2329,1,1
4065,FNBS5776,1,1
4066,LDDF5758,1,1
4067,UKGX5261,1,1
4068,OBCZ6272,1,1
4069,ACKX7827,1,1
4070,GFSM8577,1,1
4071,MYWZ8831,1,1
4072,XDAD1621,0,1
4073,KWTG7986,1,1
4074,FLYD7167,1,1
4075,BHYC6481,1,1
4076,AUSQ7903,1,1
4077,DNZL4559,1,1
4078,UPJR1431,1,1
4079,IGJH1643,1,1
4080,RIDN1347,1,1
4081,ZWGT6185,1,1
4082,DGDO2162,1,1
4083,DBNG7700,1,1
4084,NWPG9355,1,1
4085,NBBM8228,1,1
4086,DPEM3331,1,1
4087,DVOT4155,1,1
4088,MBIX2758,1,1
4089,FUBY6157,1,1
4090,IGEA7779,1,1
4091,BFFQ1770,0,1
4092,ADVU5450,1,1
4093,YHTJ9620,1,1
4094,UKVR3633,1,1
4095,IMUZ8422,1,1
4096,ELPX1047,1,1
4097,DUSF6018,1,1
4098,LFOV7873,1,1
4099,ZRWP7378,0,1
4100,NIBJ9220,1,1
4101,NMRM6650,1,1
4102,MPML3823,0,1
4103,SFMA1469,1,1
4104,HJLB3906,0,1
4105,VYZM1147,1,1
4106,KYQM1493,1,1
4107,EJOS2357,1,1
4108,CWPU2236,1,1
4109,YRVC9796,1,1
4110,IDKZ2215,1,1
4111,MFQA6578,1,1
4112,YKGI2328,1,1
4113,CWYY3124,1,1
4114,HJAD2328,1,1
4115,QQMY1833,1,1
4116,CXHA8588,1,1
4117,LPID2671,1,1
4118,GGKG1738,1,1
4119,ISCQ2345,1,1
4120,CTPC1315,1,1
4121,FVVH4847,1,1
4122,CBMN9585,1,1
4123,BZXV2190,1,1
4124,MHCZ2978,1,1
4125,WQOW4182,1,1
4126,OVLN5400,1,1
4127,AHND8138,1,1
4128,SLPA3042,1,1
4129,ZVNA4354,1,1
4130,BTSV2683,1,1
4131,ZYCM8686,1,1
4132,WMSH4876,1,1
4133,YXAB4444,1,1
4134,KUDY8364,1,1
4135,SVGW9608,1,1
4136,YLSK3071,1,1
4137,IJRI1164,1,1
4138,RMGS3719,1,1
4139,GYDJ3662,1,1
4140,KXOK2486,1,1
4141,FBQA8670,1,1
4142,OLXE2119,1,1
4143,ALNA2698,1,1
4144,XCDH5131,1,1
4145,TXAN5606,1,1
4146,MNOV8317,1,1
4147,ZRNM8513,1,1
4148,ZWYV8264,1,1
4149,LVHH9854,1,1
4150,RPBN4723,1,1
4151,NOAA3258,1,1
4152,PZSP1066,1,1
4153,LVKC9400,1,1
4154,DDEP1400,1,1
4155,LPRM9627,1,1
4156,RJDK6526,1,1
4157,UWFP6708,1,1
4158,ZAOT4963,1,1
4159,UJCV7632,1,1
4160,ZPKF3786,1,1
4161,EXVC9349,1,1
4162,WFUN7292,0,1
4163,DJFM2730,1,1
4164,UDIG2365,1,1
4165,KXTK9689,0,1
4166,XSNZ5770,1,1
4167,IBDZ9610,1,1
4168,RGQY2440,1,1
4169,ZANM7912,1,1
4170,GHFA3342,1,1
4171,YCIV6168,1,1
4172,DMIV8668,1,1
4173,DUYX1839,1,1
4174,ATIO2498,1,1
4175,SCVM9224,1,1
4176,CFUC4800,1,1
4177,OMJZ5536,1,1
4178,SYCQ6641,1,1
4179,OYKH5201,1,1
4180,HRGG9293,1,1
4181,AAIH2587,1,1
4182,QHBN4079,1,1
4183,XWZU4052,1,1
4184,KWGV2183,1,1
4185,EQYD3739,1,1
4186,FXQJ1482,1,1
4187,KBOI8967,1,1
4188,HBQH1111,1,1
4189,NTZR3487,1,1
4190,FXFY7980,1,1
4191,PDRG1496,1,1
4192,EOYI5765,1,1
4193,LCTT9226,1,1
4194,VNIC1165,1,1
4195,RFMK8551,1,1
4196,CUQS2836,1,1
4197,GKCO9175,1,1
4198,ZYPQ8759,1,1
4199,IOYE9030,1,1
4200,WGRV9401,1,1
4201,HTNY3222,1,1
4202,VFBI8786,1,1
4203,JOPN4597,1,1
4204,LFVE2082,1,0
4205,YVGU8404,1,1
4206,PJKP7904,1,1
4207,KWMW8776,1,1
4208,RTPG1486,1,1
4209,BOQZ9713,1,1
4210,XCHF1771,1,1
4211,BQNU4727,1,1
4212,WMUU8735,1,1
4213,VBNX9233,1,1
4214,TQWZ8371,1,1
4215,FZAT9688,1,1
4216,WLOW4407,1,1
4217,MOOA6735,1,1
4218,WSKG3085,1,1
4219,FYSZ8958,1,1
4220,OUJO1181,1,1
4221,AOWY6020,1,1
4222,TQIO9045,1,1
4223,GTIH1158,1,1
4224,FTWT1479,1,1
4225,WKXQ7661,1,1
4226,BSLN5613,1,1
4227,HCAF3150,1,1
4228,UMUF3355,1,1
4229,ITQE9728,1,1
4230,QMUV4506,1,1
4231,XHSX4379,1,1
4232,YSBL6235,1,1
4233,IFIM7364,1,1
4234,JCWR4228,1,1
4235,ZNFD8765,1,1
4236,AKMU1144,1,1
4237,WITP3932,1,1
4238,SZGR3989,1,1
4239,HFKT2290,1,1
4240,JSNI7115,1,1
4241,OHIY4878,1,1
4242,ZBHG2380,1,1
4243,YLCP5028,1,1
4244,PRMB3888,1,1
4245,ZGKA3368,1,1
4246,DGCC6762,1,1
4247,DDNQ1484,1,1
4248,UKPF6372,1,1
4249,IOZH3346,1,1
4250,ZEMU1733,1,1
4251,BTVR4630,1,1
4252,VUTI4800,1,1
4253,EFUW8643,1,1
4254,OXSA8109,1,1
4255,CVAZ1265,1,1
4256,AXYT3673,0,1
4257,YLWV4288,1,1
4258,KAPT2372,1,1
4259,IUVT9527,1,1
4260,JXXO9592,1,1
4261,RWPI1895,1,1
4262,JONT2459,1,1
4263,JDBK4717,1,1
4264,IAPX7768,1,1
4265,GRIS1550,1,1
4266,YALX4172,1,1
4267,RFLY9055,1,1
4268,BRCK1222,1,1
4269,YJQZ1196,1,1
4270,THPR8604,1,1
4271,JJAR4781,1,1
4272,ADZC3406,1,1
4273,ONAD4865,1,1
4274,AYDU7294,1,1
4275,QNBF2790,1,1
4276,MTUY8433,0,1
4277,LVHI9914,1,1
4278,NNLT6936,1,1
4279,EIKR1784,1,1
4280,UDEY7493,1,1
4281,VIFI7495,1,1
4282,QJIZ4731,1,1
4283,FVGJ3297,1,1
4284,UUTY6631,1,1
4285,ZBEP2624,1,1
4286,XRSG2111,1,1
4287,DIVY5774,1,1
4288,CBID9021,1,1
4289,WRZQ6471,1,1
4290,FJLK1035,1,1
4291,OQJT7656,1,1
4292,AKYA8726,1,1
4293,UYBP7024,1,1
4294,BCYO9953,1,1
4295,DEXD1713,1,1
4296,NIJW5422,1,1
4297,XWRM4226,1,1
4298,BDLE6855,1,1
4299,OSAJ1956,1,1
4300,AWTP9410,1,1
4301,NIMV8522,1,1
4302,NQJL3821,1,1
4303,CHAN9264,1,1
4304,ECCV5718,1,1
4305,UFQC1350,1,1
4306,UIQJ1208,1,1
4307,DBBL2962,1,1
4308,SFLQ3050,1,1
4309,ONYA5309,1,1
4310,GLIU5416,1,1
4311,YQDU7798,1,1
4312,KMIL2197,1,1
4313,ONLD9396,1,1
4314,TGSL5217,1,1
4315,OMCS1754,1,1
4316,XLJO4987,1,1
4317,QPID1835,1,1
4318,RWTO2526,0,1
4319,OENF3482,1,1
4320,BPKX5763,1,1
4321,NRNW2358,1,1
4322,MTJV7832,1,1
4323,SCKY8046,1,1
4324,HEFK4865,1,1
4325,IZRW8374,1,1
4326,IBTL4022,1,1
4327,PWPK9898,1,1
4328,EEMN8204,1,1
4329,IQDN4855,1,1
4330,GPZY3375,1,1
4331,XAHF6282,1,1
4332,JUPL1962,1,1
4333,TJQJ7296,1,1
4334,JGAT7418,0,1
4335,XHQY9236,1,1
4336,SLRA5758,1,1
4337,UMNR8589,1,1
4338,SXNB7055,1,1
4339,GFOK4125,1,1
4340,LYKF1492,0,1
4341,FZHB9553,1,1
4342,VYAB7710,1,1
4343,CQKI5137,1,1
4344,PCKS7412,1,1
4345,OHZO5824,1,1
4346,ZXCN9788,1,1
4347,QLKE2056,1,1
4348,HAMT8930,1,1
4349,TNEG6526,1,1
4350,ZMZH7724,1,1
4351,TEAQ8657,1,1
4352,LOLI5188,1,1
4353,ELPV5203,1,1
4354,QDFJ7704,1,1
4355,HUKU8979,1,1
4356,FLJY4554,1,1
4357,TCBU9138,1,1
4358,CIYA4879,1,1
4359,OCPL7824,1,1
4360,ZNYR2289,1,1
4361,ZPJP2454,0,1
4362,RBDG2542,1,1
4363,ZTGU4705,1,1
4364,LTWI7043,1,1
4365,ACOU2772,1,1
4366,BZHL6316,1,1
4367,QKZS4613,1,1
4368,ZANK2824,1,1
4369,NYNU3531,1,1
4370,CPGO8899,1,1
4371,EAPQ6115,1,1
4372,XWGG3774,1,1
4373,OELB9848,1,1
4374,NVKO2355,1,1
4375,QIRH7935,1,1
4376,AIRI4058,1,1
4377,MSUV6387,1,1
4378,INXJ9963,1,1
4379,XBEK4420,1,1
4380,GDZR2408,1,1
4381,ZPXM4960,1,1
4382,PVUV6535,1,1
4383,RMKI6477,1,1
4384,KSDS9211,1,1
4385,JFYB6526,1,1
4386,FVCB8579,1,1
4387,UTEN8483,1,1
4388,OCPD9976,1,1
4389,BVYR5219,1,1
4390,BWSC3916,1,1
4391,NJLF1851,0,1
4392,GBBX5625,1,1
4393,YEEZ9981,1,1
4394,WMKJ7359,1,1
4395,OZVR8972,0,1
4396,KZYH7082,1,1
4397,SMKO8039,1,1
4398,GCDY3212,0,1
4399,DHBE7689,0,1
4400,KAYF8332,1,1
4401,TYKW2427,1,1
4402,NEQO9259,1,1
4403,OAKQ6914,1,1
4404,APWW1732,1,1
4405,MBGJ5770,1,1
4406,PJGG6311,1,1
4407,FXNX5440,1,1
4408,LZER9731,1,1
4409,PXFJ1481,1,1
4410,ELKW2558,1,1
4411,WGMM1405,1,1
4412,TVXF9024,1,1
4413,CZWO7375,1,1
4414,YWZY8314,1,1
4415,LUPV9323,1,1
4416,RKGT6842,1,1
4417,JHFQ5302,1,1
4418,PHFN9802,1,1
4419,KEYF6236,1,1
4420,WBOG2632,1,1
4421,OEAH2431,1,1
4422,NLUO2241,1,1
4423,EVKI9694,1,1
4424,OPWI1583,1,1
4425,USGT2971,1,1
4426,LJGD4409,1,1
4427,WNDM1686,1,1
4428,BETH5935,1,1
4429,GGED1287,1,1
4430,RETU1762,1,1
4431,FZUL1216,1,1
4432,CNZK3615,1,1
4433,SGIK7338,1,1
4434,WCJG5562,1,1
4435,UDPO5622,1,1
4436,XGWK6456,1,1
4437,MROT4397,1,1
4438,YDDA7279,1,1
4439,YUIF8136,1,1
4440,WKVL6273,1,1
4441,KLQO2873,1,1
4442,LINN1419,1,1
4443,HKQE1934,1,1
4444,MRYU6788,1,1
4445,BOOL3595,1,1
4446,BNPW8006,1,1
4447,BKPH9489,1,1
4448,OAWB2326,1,1
4449,TRTM3581,1,1
4450,XMXD2024,1,1
4451,JYKC1898,1,1
4452,CAIC4334,1,1
4453,GQJS3419,1,1
4454,AYUV7630,0,1
4455,ADPF7761,1,1
4456,OYBN8726,1,1
4457,REMU1625,1,1
4458,UKXT5614,1,1
4459,SAUP7913,1,1
4460,UBUN2906,1,1
4461,UQJX3534,1,1
4462,DZND5451,1,1
4463,EADV9672,1,1
4464,NYRB4351,1,1
4465,INWI8460,1,1
4466,CLBT9845,1,1
4467,ZULX2633,1,1
4468,NYGO8140,1,1
4469,UFTK6667,1,1
4470,HSJK3848,1,1
4471,KXJX6506,1,1
4472,PNIM3620,1,1
4473,SECD1178,1,1
4474,FAET9158,1,1
4475,EOQP8127,1,1
4476,HOGO5462,1,1
4477,LHPZ1654,1,1
4478,PLBX1881,1,1
4479,UZMY2796,1,1
4480,XLOW1711,1,1
4481,BLSF3572,1,1
4482,NOFA4751,1,1
4483,TEHF2564,1,1
4484,FDJV4419,1,1
4485,BDHU1643,1,1
4486,JNEY5489,1,1
4487,MHBW7474,1,1
4488,OKWH4547,1,1
4489,SQGB5067,1,1
4490,UWUQ8941,1,1
4491,OHDV1594,1,1
4492,LTPK1175,1,1
4493,YOEN3997,0,1
4494,GJAD4275,1,1
4495,UVVQ5961,1,1
4496,MRFO8274,1,1
4497,HPZJ1000,1,1
4498,NTOI6947,1,1
4499,ZWKZ7883,1,1
4500,PGEH9385,1,1
4501,FAMO2413,1,1
4502,FGQY8840,1,1
4503,KLLX1141,1,1
4504,DEMR6657,1,1
4505,WEGV8510,1,1
4506,BLHA3452,1,1
4507,LPWC3685,1,1
4508,PYKS9800,1,1
4509,IHUQ8300,1,1
4510,FUJW2601,1,1
4511,FPJG7638,1,1
4512,MBOM7692,1,1
4513,ONVE8102,1,1
4514,AERD5589,1,1
4515,MDGQ7969,1,1
4516,CVQE8178,1,1
4517,OHEA6595,1,1
4518,NZTF2987,1,1
4519,ANLU5989,1,1
4520,ARTV7625,1,1
4521,SJSW7176,0,1
4522,DBSJ6538,1,1
4523,ZRAR3314,1,1
4524,JDDD9978,1,1
4525,WKNF4811,1,1
4526,VXZN3090,1,1
4527,OUCC1752,1,1
4528,QOWK5462,1,1
4529,PAXA9913,1,1
4530,MKCF8248,1,1
4531,FCKO1950,1,1
4532,QGOT3291,1,1
4533,KIUZ1721,1,1
4534,KBKT7176,1,1
4535,KLYG7426,1,1
4536,IKLB5952,1,1
4537,AWNU4511,1,1
4538,GTKZ8681,1,1
4539,RVQZ2602,1,1
4540,GEHV7998,1,1
4541,BOKK5504,1,1
4542,QVAY5142,1,1
4543,UQJH5382,0,1
4544,FCHN8684,1,1
4545,WXQI5190,1,1
4546,OKNK1419,1,1
4547,IZGR8236,1,1
4548,OVXM8505,1,1
4549,VTLI6245,1,1
4550,EEQE8310,1,1
4551,IIWA7296,1,1
4552,COZO3760,1,1
4553,BWCO8200,1,1
4554,AWQL5037,1,1
4555,LBLG6393,1,1
4556,IXFM1503,1,1
4557,UPKY2363,1,1
4558,HYES5521,1,1
4559,HGEE9080,1,1
4560,HEXU8695,1,1
4561,BVTC2155,1,1
4562,NJTM4962,1,1
4563,TWYJ9080,1,1
4564,GUYA5228,1,1
4565,NXKF5034,1,1
4566,FJFG6696,1,1
4567,IQRN2586,1,1
4568,CINP3673,1,1
4569,TOHJ3638,1,1
4570,JYPO5325,1,1
4571,UDZU4681,1,1
4572,CSBZ9449,1,1
4573,LNIR2596,1,1
4574,CTIJ3687,1,1
4575,XZNH3560,1,1
4576,PSLL3242,1,1
4577,CHLT5223,1,1
4578,NPZK1672,1,1
4579,BSQS1693,1,1
4580,EZUI2432,1,1
4581,HKDV9953,1,1
4582,PHEQ3775,1,1
4583,LEPN2067,1,1
4584,BTHY7579,1,1
4585,CZCJ7682,1,1
4586,ORPR5244,1,1
4587,DTDF6983,1,1
4588,NTFB9251,1,1
4589,TNWJ1837,1,1
4590,JSFW9961,1,1
4591,SRKE7054,1,1
4592,SYBJ2012,1,1
4593,WEJO3463,1,1
4594,IEYC6344,1,1
4595,UKBN6070,1,1
4596,OGNJ3712,1,1
4597,WCTL4690,1,1
4598,PVIX2201,1,1
4599,EFTL7804,1,1
4600,RYYV2148,1,1
4601,WAMH2491,1,1
4602,KUQM3334,1,1
4603,YNPS5309,1,1
4604,LNFV6873,1,1
4605,MMKW5749,1,1
4606,RNUS2337,1,1
4607,WVMT6923,1,1
4608,YNKQ9517,1,1
4609,ABIX5682,1,1
4610,NVWF5608,1,1
4611,MPHO3227,1,1
4612,WGII6369,1,1
4613,CPPT8828,1,1
4614,MITK7169,1,1
4615,ONTM5651,1,1
4616,LRTD7340,1,1
4617,PBEC3479,1,1
4618,POCQ9752,1,1
4619,AQCK9794,1,1
4620,JRSF7056,1,1
4621,NXAW3513,1,1
4622,XTTC6958,1,1
4623,VNJQ3640,1,1
4624,HMHV4457,1,1
4625,CXIJ9382,1,1
4626,LXOE5923,0,1
4627,GVCD2213,1,1
4628,SSEW8381,1,1
4629,SFDM4599,1,1
4630,BDSL4446,1,1
4631,JQPI5801,1,1
4632,CIPN1025,0,1
4633,HGXR5423,1,1
4634,HOOA8342,1,1
4635,CZGK8959,1,1
4636,YKSK9902,1,1
4637,ONJN8224,1,1
4638,MOTB2618,1,1
4639,OLQV2612,1,1
4640,FQTV3728,1,1
4641,EDOZ7992,1,1
4642,ZNPO1011,1,1
4643,BBRA3075,1,1
4644,UHVS7027,1,1
4645,WRRP4181,1,1
4646,YQCZ4180,1,1
4647,OOYR2545,1,1
4648,GTQF1721,1,1
4649,KYEI6810,1,1
4650,GFCK9495,1,1
4651,ENUP6266,1,1
4652,GBHF5536,1,1
4653,JJGR2407,1,1
4654,CTLV4045,1,1
4655,AIYF1194,1,1
4656,FJLO3477,1,1
4657,FQKH6443,1,1
4658,EDOB5543,1,1
4659,QHRN8060,1,1
4660,HEQQ8218,1,1
4661,TSMO7282,1,1
4662,YAOB6931,1,1
4663,VWAF7546,1,1
4664,EBCJ9766,1,1
4665,NNND4320,1,1
4666,UMKX4012,1,1
4667,CLSX5729,1,1
4668,WBAE6120,1,1
4669,BFQO3600,1,1
4670,EMYC6276,1,1
4671,QCAB2495,1,1
4672,XGJQ1617,1,1
4673,RCKM1120,1,1
4674,JXMS5562,1,1
4675,TRFL2985,1,1
4676,KIZA6830,1,1
4677,ASJU8668,1,1
4678,ORKL7966,1,1
4679,GIGP5325,1,1
4680,AEEA8573,1,1
4681,ZILD5608,1,1
4682,THVJ2468,1,1
4683,SGDD6307,1,1
4684,HUGN2360,1,1
4685,QKAQ6594,1,1
4686,DULW4340,1,1
4687,YMAK5904,1,1
4688,AWOK2955,1,1
4689,FLZO2565,1,1
4690,DUTM5162,1,1
4691,AXTY2489,1,1
4692,LQZJ8420,1,1
4693,JFVY8513,1,1
4694,BTWK8958,1,1
4695,FRLO1925,1,1
4696,TFYW2389,1,1
4697,PALZ7049,1,1
4698,NDIX7350,1,1
4699,ZDVF7849,1,1
4700,JIRW8786,1,1
4701,LXJR3279,1,1
4702,WHXK2486,1,1
4703,WHCJ4816,1,1
4704,MQNK6957,1,1
4705,KZGW2692,1,1
4706,ICTH2038,0,1
4707,SCAM6641,1,1
4708,EKYB6446,1,1
4709,JVAV9315,1,1
4710,OSIK9134,1,1
4711,BDUR6057,1,1
4712,OCEL4727,1,1
4713,OADW2387,1,1
4714,PDJW3407,1,1
4715,LIJT1476,1,1
4716,AQXK5702,1,1
4717,FZIK5048,1,1
4718,BPOC1105,1,1
4719,BPCN7443,1,1
4720,WISU6918,1,1
4721,CDYZ6423,1,1
4722,MRCD7911,1,1
4723,IRLK3227,1,1
4724,UJTX5906,1,1
4725,FRSS3360,0,1
4726,MAYU5196,1,1
4727,QANM7839,1,1
4728,BSXA8266,1,1
4729,WUZK1617,1,1
4730,DGKW8248,1,1
4731,MGMR7932,1,1
4732,AIGY1104,1,1
4733,QGUR7929,1,1
4734,YIHV4066,1,1
4735,SMCU7245,1,1
4736,KMWW4859,1,1
4737,IISR8273,1,1
4738,TQUW1499,1,1
4739,HQZM6053,1,1
4740,KABZ3264,1,1
4741,HARS3155,1,1
4742,ANHE8675,1,1
4743,SORJ4288,1,1
4744,PSMS4104,1,1
4745,ZAGG1124,1,1
4746,DJTJ5657,1,1
4747,OUGN9810,1,1
4748,RDZE4429,1,1
4749,VAIR4841,1,1
4750,EQVO7398,1,1
4751,MFUB5014,1,1
4752,ZGTU8692,1,1
4753,FMWQ4498,1,1
4754,YHHS4939,1,1
4755,JIXU1763,1,1
4756,AYIY1179,1,1
4757,NVIO9747,1,1
4758,BYUM9533,1,1
4759,ITNV3245,1,1
4760,TDMZ3936,0,1
4761,OKKW5049,1,1
4762,TRXN8247,1,1
4763,HHJR2284,1,1
4764,SHSN4846,1,1
4765,CRMH1454,1,1
4766,BFBM9000,1,1
4767,KTXB2599,1,1
4768,NKXT9101,1,1
4769,TTXC4189,1,1
4770,DMMZ8957,1,1
4771,KCPT1629,1,1
4772,HKYK2087,1,1
4773,KNXR9129,1,1
4774,FFEU7061,1,1
4775,JMOG3224,0,1
4776,FLPF3747,1,1
4777,YAUS8117,1,1
4778,IUOP9091,1,1
4779,FLDR6814,1,1
4780,DQST2669,1,1
4781,HCKM3929,1,1
4782,JHXA8478,1,1
4783,KLLP6915,1,1
4784,ABGD5204,1,1
4785,MJKA3500,1,1
4786,NOLN3104,1,1
4787,AYRK6615,1,1
4788,THSE8874,1,1
4789,AGBE7427,1,1
4790,DQQL5651,1,1
4791,RZYR9740,0,1
4792,RBAD2809,1,1
4793,RRNM3196,0,1
4794,YUSJ7464,1,1
4795,FUFP9050,1,1
4796,ZPXH4439,1,1
4797,LRDI4199,1,1
4798,DOPP2782,1,1
4799,FGSE6334,1,1
4800,ZLFC4309,1,1
4801,EWGR7556,1,1
4802,FWOF1034,0,1
4803,QGDD5512,1,1
4804,XVOY5514,1,1
4805,XOTJ3614,1,1
4806,JUWL1032,1,1
4807,GFGH4328,1,1
4808,OCPF9082,1,1
4809,VMAU8543,1,1
4810,XYYJ6622,1,1
4811,WMYD3736,1,1
4812,HTPE3148,1,1
4813,FOYC3192,1,1
4814,JMOD9296,1,1
4815,NSOH7366,1,1
4816,ZZTM7233,1,1
4817,XDQI6568,0,1
4818,YLXS6183,1,1
4819,NSCB2657,1,1
4820,KMWQ5786,1,1
4821,YPDW3324,1,1
4822,GIAV6697,1,1
4823,VWDN8717,1,1
4824,SOBF6463,1,1
4825,WQOV3231,1,1
4826,MQKW7972,1,1
4827,HVUA5406,1,1
4828,RFMQ2739,1,1
4829,LQRN9585,1,1
4830,NRPB3904,1,1
4831,AJZX6802,1,1
4832,PFGQ8324,1,1
4833,SVFM3100,1,1
4834,SCEU5008,1,1
4835,NUPK9416,1,1
4836,TYPG1750,1,1
4837,RAJM2984,1,1
4838,PPUF3539,1,1
4839,PXDT1296,1,1
4840,SGWH5105,1,1
4841,UKOP6251,1,1
4842,VUYP4104,1,1
4843,XEPO9160,1,1
4844,XPCL3607,1,1
4845,XAEA5536,1,1
4846,KEQU4657,1,1
4847,KAXN8167,1,1
4848,EFKP3504,1,1
4849,ISXY2338,1,1
4850,BTHK5711,1,1
4851,PBZN9548,1,1
4852,RSHF1183,1,1
4853,VEDQ1608,1,1
4854,TJUT1757,1,1
4855,DDQJ8995,1,1
4856,KVXY8795,1,1
4857,ZIWH3778,1,1
4858,GUAA9650,1,1
4859,YDQV2630,1,1
4860,ZETM9867,1,1
4861,DZEZ4123,1,1
4862,ICOX9564,1,1
4863,WJDT4454,1,1
4864,UNUY9492,1,1
4865,XFJA1760,1,1
4866,DKAP7757,1,1
4867,SCPU6434,1,1
4868,CAWY6119,1,1
4869,HHIS1745,1,1
4870,LBGK4383,1,1
4871,FDSY8132,1,1
4872,EXLS2783,1,1
4873,GJYL7040,1,1
4874,QDDR1510,1,1
4875,SPGD1582,1,1
4876,FRDD6968,1,1
4877,VFIA7202,1,1
4878,SPLS7827,1,1
4879,XZRK6427,1,1
4880,FQHF2968,1,1
4881,GGBG3428,1,1
4882,NDHS4352,1,1
4883,NRBY4451,1,1
4884,CFRL4707,1,1
4885,EQRO2752,1,1
4886,VDPY4231,1,1
4887,MRHM6428,1,1
4888,LODK7660,1,1
4889,HZSP1795,1,1
4890,HAMK7065,1,1
4891,BNAD3982,1,1
4892,HRCF3588,1,1
4893,GBNY8032,1,1
4894,QYFY4101,1,1
4895,GJDT8566,1,1
4896,IFGG1139,1,1
4897,ETQQ4483,1,1
4898,FQBU2695,1,1
4899,TYYZ5483,1,1
4900,VSWA9817,1,1
4901,DVXL3152,1,1
4902,KYTO3538,1,1
4903,ILPR8179,1,1
4904,EDKT4754,1,1
4905,UUSI4017,1,1
4906,DVJR4825,1,1
4907,KIKO2942,1,1
4908,FOOR1492,1,1
4909,FVMP2469,1,1
4910,XNJE1559,1,1
4911,PABI8722,1,1
4912,SQGB6201,1,1
4913,IJEQ4333,0,1
4914,VFVY6634,1,1
4915,SJNZ3013,1,1
4916,ILYO9029,1,1
4917,YUMF9894,1,1
4918,JBVK2296,1,1
4919,OAEL1715,1,1
4920,MLRS2854,1,1
4921,OESH1115,1,1
4922,NSYA5416,1,1
4923,QYSG7572,1,1
4924,IBZM5346,1,1
4925,PZZG9561,1,1
4926,UWYC1380,1,1
4927,KUQC9340,1,1
4928,WJBA8113,1,1
4929,YUAV4224,1,1
4930,FZCD3443,0,1
4931,KEPX6222,1,1
4932,BMXR1541,1,1
4933,DOZU8412,1,1
4934,ZPOC1190,1,1
4935,HXIJ2751,1,1
4936,RNOE7266,1,1
4937,LACS3097,1,1
4938,OXGO9803,1,1
4939,BMDD5276,1,1
4940,LATR8460,1,1
4941,GKKK5496,1,1
4942,KWDV8906,1,1
4943,ZAXW6631,1,1
4944,CTFT3123,1,1
4945,YGUZ4852,1,1
4946,HBXQ8389,1,1
4947,ELDW1554,1,1
4948,DFPR8161,1,1
4949,FAJA4450,1,1
4950,CEGI1776,1,1
4951,NYVS7876,1,1
4952,GUZN3344,1,1
4953,MBRO2200,1,1
4954,CKTR6988,1,1
4955,HDDQ2180,1,1
4956,ISID9723,1,1
4957,LFFC9896,1,1
4958,CCSF7061,1,1
4959,UKZO1254,1,1
4960,OHGL7850,1,1
4961,VGLE9780,1,1
4962,LIWW7309,1,1
4963,TBSL2873,1,1
4964,RCZC9656,1,1
4965,NZLN5954,1,1
4966,FJVX5584,1,1
4967,ONLI9621,0,1
4968,SAYF5264,1,1
4969,WRKH4625,1,1
4970,RAND9425,1,1
4971,WDCI5013,1,1
4972,AVVV3083,1,1
4973,KFGJ2556,1,1
4974,HNDH4128,1,1
4975,BPMI5723,1,1
4976,RZLJ2320,1,1
4977,FZGS8476,1,1
4978,PHGE4636,1,1
4979,ZICL8416,1,1
4980,YJGD6288,1,1
4981,UJRM9378,1,1
4982,ZXOP3158,1,1
4983,IXJP8274,1,1
4984,HZFK6360,1,1
4985,RZEV8452,1,1
4986,AGLA9768,1,1
4987,IFNN6847,1,1
4988,TGQI3225,1,1
4989,HGQU8334,1,1
4990,WVVZ3518,1,1
4991,ABHO4902,1,1
4992,FFQU3483,1,1
4993,ANNP9983,1,1
4994,BUAC5891,1,1
4995,GRWP4765,0,1
4996,WEPI8362,1,1
4997,LZJN8216,1,1
4998,ZLOQ3647,1,1
4999,NXEG6795,1,1
5000,ZJPQ8823,1,1
5001,GBFM8563,1,1
5002,JSMZ4390,1,1
5003,VWBY6279,1,1
5004,OJBS6406,1,1
5005,IVXQ5568,1,1
5006,HFWX1939,1,1
5007,AYAD2750,1,1
5008,HORZ4479,1,1
5009,GMAZ1820,1,1
5010,ORKJ5493,1,1
5011,DAHV5573,1,1
5012,ECUU7636,1,1
5013,UVTU8464,1,1
5014,CBTX4265,1,1
5015,NPOJ9467,1,1
5016,COTI1748,1,1
5017,PACI3229,1,1
5018,AVAV5517,0,1
5019,JHWT8898,1,1
5020,MJCQ8697,1,1
5021,VFEQ2914,1,1
5022,MDGT8065,1,1
5023,DMFR7225,1,1
5024,DDNR6687,1,1
5025,NVCB1906,1,1
5026,FFDP8057,1,1
5027,NVOV4393,1,1
5028,KCTN4749,1,1
5029,XECO6884,1,1
5030,EJXQ6553,1,1
5031,LTPU2978,1,1
5032,LGPU1502,1,1
